Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
EPO	2056	Thyroid Neoplasm	C0040136	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	475	35	0.31	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Uremia	C0041948	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	66	0	0.31	no reported evidence	1.0	2	0	2003.0	2003.0
IL6	3569	Amnesia	C0002622	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	57	2	0.31	no reported evidence	1.0	2	0	1997.0	2011.0
IL6	3569	Basal cell carcinoma	C0007117	disease	Neoplasms	Neoplastic Process	106	56	0.31	no reported evidence		2	0	2003.0	2012.0
IL6	3569	Brain Ischemia	C0007786	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	263	4	0.31	no reported evidence	1.0	3	0	2005.0	2007.0
IL6	3569	Cholestasis	C0008370	disease	Digestive System Diseases	Disease or Syndrome	314	5	0.31	no reported evidence	1.0	2	0	2012.0	2015.0
IL6	3569	Hemolytic-Uremic Syndrome	C0019061	disease	Female Urogenital Diseases and Pregnancy Complications; Hemic and Lymphatic Diseases; Male Urogenital Diseases	Disease or Syndrome	61	3	0.31	no reported evidence	1.0	2	0	2005.0	2010.0
IL6	3569	Leishmaniasis, Visceral	C0023290	disease	Parasitic Diseases	Disease or Syndrome	85	7	0.31	no reported evidence	1.0	4	0	1995.0	2012.0
IL6	3569	Pustulosis of Palms and Soles	C0030246	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	66	0	0.31	no reported evidence	1.0	2	0	2007.0	2008.0
IL6	3569	Peripheral Neuropathy	C0031117	group	Nervous System Diseases	Disease or Syndrome	308	66	0.31	no reported evidence	1.0	2	0	2001.0	2008.0
IL6	3569	Lobar Pneumonia	C0032300	disease	Respiratory Tract Diseases	Disease or Syndrome	80	0	0.31	no reported evidence	1.0	2	0	2005.0	2011.0
IL6	3569	Malignant mesothelioma	C0345967	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	334	2	0.31	no reported evidence	1.0	2	0	1995.0	2015.0
IL6	3569	Rheumatoid Arthritis, Systemic Juvenile	C1858558	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	3	1	0.31	no reported evidence	1.0	1	0	1997.0	1997.0
IL6	3569	Myocardial Failure	C1959583	disease	Cardiovascular Diseases	Disease or Syndrome	107	0	0.31	no reported evidence	1.0	3	0	2004.0	2011.0
IL6	3569	Beryllium Disease	C2350873	disease	Occupational Diseases; Respiratory Tract Diseases	Disease or Syndrome	12	0	0.31	no reported evidence	1.0	2	0	1993.0	1994.0
KCNQ1	3784	Adenocarcinoma	C0001418	group	Neoplasms	Neoplastic Process	1711	67	0.31	no reported evidence	1.0	1	0	2014.0	2014.0
KCNQ1	3784	Hypertrophic Cardiomyopathy	C0007194	disease	Cardiovascular Diseases	Disease or Syndrome	327	287	0.31	no reported evidence	1.0	1	0	2014.0	2014.0
KCNQ1	3784	Noise-induced hearing loss	C0018781	disease	Nervous System Diseases; Otorhinolaryngologic Diseases; Pathological Conditions, Signs and Symptoms	Injury or Poisoning	23	1	0.31	no reported evidence		1	0	2006.0	2006.0
KCNQ1	3784	Intestinal Neoplasms	C0021841	group	Digestive System Diseases; Neoplasms	Neoplastic Process	157	1	0.31	no reported evidence	1.0	1	0	2014.0	2014.0
TTR	7276	Hypertrophic Cardiomyopathy	C0007194	disease	Cardiovascular Diseases	Disease or Syndrome	327	287	0.31	limited	1.0	1	0	2005.0	2005.0
TTR	7276	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.31	no reported evidence	1.0	5	0	1985.0	2010.0
TTR	7276	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.31	no reported evidence	1.0	5	0	1985.0	2010.0
TTR	7276	Kidney Failure, Acute	C0022660	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	309	8	0.31	no reported evidence	1.0	2	0	2017.0	2017.0
TTR	7276	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.31	strong	1.0	1	2	2006.0	2006.0
MIR146A	406938	Alcohol Use Disorder	C0001956	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	87	112	0.31	no reported evidence	1.0	1	1	2015.0	2015.0
A2M	2	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.3	no reported evidence		1	0	2004.0	2004.0
A2M	2	Colonic Neoplasms	C0009375	group	Digestive System Diseases; Neoplasms	Neoplastic Process	777	24	0.3	no reported evidence		1	0	2004.0	2004.0
A2M	2	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.3	no reported evidence		3	0	1998.0	2004.0
A2M	2	Hepatolenticular Degeneration	C0019202	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	68	220	0.3	no reported evidence		1	0	2013.0	2013.0
A2M	2	Kidney Failure, Acute	C0022660	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	309	8	0.3	no reported evidence		1	0	2013.0	2013.0
A2M	2	Liver Cirrhosis	C0023890	disease	Digestive System Diseases	Disease or Syndrome	682	71	0.3	no reported evidence		1	0	2016.0	2016.0
A2M	2	Liver Cirrhosis, Experimental	C0023893	disease	Digestive System Diseases	Experimental Model of Disease	800	0	0.3	no reported evidence		1	0	2015.0	2015.0
A2M	2	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.3	no reported evidence		2	0	2008.0	2009.0
A2M	2	Fibrosis, Liver	C0239946	disease	Digestive System Diseases	Disease or Syndrome	544	31	0.3	no reported evidence		1	0	2016.0	2016.0
A2M	2	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.3	no reported evidence		2	0	2008.0	2009.0
A2M	2	Familial Alzheimer Disease (FAD)	C0276496	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	187	62	0.3	no reported evidence		3	0	1998.0	2004.0
A2M	2	Acute Confusional Senile Dementia	C0546126	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		3	0	1998.0	2004.0
A2M	2	Alzheimer's Disease, Focal Onset	C0750900	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		3	0	1998.0	2004.0
A2M	2	Alzheimer Disease, Early Onset	C0750901	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	115	55	0.3	no reported evidence		3	0	1998.0	2004.0
A2M	2	Hepatic Form of Wilson Disease	C1527352	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	24	0	0.3	no reported evidence		1	0	2013.0	2013.0
A2M	2	Acute Kidney Insufficiency	C1565662	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	88	0	0.3	no reported evidence		1	0	2013.0	2013.0
A2M	2	Acute kidney injury	C2609414	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Injury or Poisoning	91	0	0.3	no reported evidence		1	0	2013.0	2013.0
CETP	1071	Dyslipoproteinemias	C0598784	group	Nutritional and Metabolic Diseases	Pathologic Function	19	0	0.3	no reported evidence		1	0	2011.0	2011.0
CETP	1071	Atherogenesis	C1563937	phenotype	Cardiovascular Diseases	Pathologic Function	54	0	0.3	no reported evidence		1	0	2016.0	2016.0
CETP	1071	Hyperlipoproteinemia Type IIb	C1704417	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	23	3	0.3	no reported evidence		1	0	2005.0	2005.0
CETP	1071	Lipidemias	C1706412	phenotype	Nutritional and Metabolic Diseases	Finding	18	0	0.3	no reported evidence		1	0	1999.0	1999.0
CETP	1071	Pediatric Obesity	C2362324	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	70	31	0.3	no reported evidence		1	0	2016.0	2016.0
CETP	1071	Adolescent Obesity	C4317171	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	4	0	0.3	no reported evidence		1	0	2016.0	2016.0
CETP	1071	Childhood Overweight	C4521075	phenotype	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	4	0	0.3	no reported evidence		1	0	2016.0	2016.0
EPO	2056	Cooley's anemia	C0002875	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	69	1	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Anemia, Hemolytic, Acquired	C0002879	group	Hemic and Lymphatic Diseases	Disease or Syndrome	13	0	0.3	no reported evidence		3	0	2000.0	2010.0
EPO	2056	Anemia, Microangiopathic	C0002889	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	12	0	0.3	no reported evidence		3	0	2000.0	2010.0
EPO	2056	Calcinosis	C0006663	phenotype	Nutritional and Metabolic Diseases	Pathologic Function	49	0	0.3	no reported evidence		1	0	2002.0	2002.0
EPO	2056	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.3	no reported evidence		1	0	2011.0	2011.0
EPO	2056	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.3	no reported evidence		1	0	2015.0	2015.0
EPO	2056	Experimental Autoimmune Encephalomyelitis	C0014072	disease	Immune System Diseases; Nervous System Diseases	Experimental Model of Disease	8	0	0.3	no reported evidence		1	0	2008.0	2008.0
EPO	2056	Ventricular Septal Defects	C0018818	group	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	225	20	0.3	no reported evidence		1	0	2010.0	2010.0
EPO	2056	Hemoglobin F Disease	C0019025	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	21	0	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Hemolytic-Uremic Syndrome	C0019061	disease	Female Urogenital Diseases and Pregnancy Complications; Hemic and Lymphatic Diseases; Male Urogenital Diseases	Disease or Syndrome	61	3	0.3	no reported evidence		1	0	2003.0	2003.0
EPO	2056	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.3	no reported evidence		1	0	2011.0	2011.0
EPO	2056	Kidney Failure, Acute	C0022660	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	309	8	0.3	no reported evidence		2	0	2012.0	2014.0
EPO	2056	Neoplasm Invasiveness	C0027626	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Pathologic Function	182	0	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Nerve Degeneration	C0027746	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	144	5	0.3	no reported evidence		3	0	2007.0	2009.0
EPO	2056	Pancytopenia	C0030312	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	115	2	0.3	no reported evidence		1	0	1997.0	1997.0
EPO	2056	Paraneoplastic Syndromes	C0030472	group	Neoplasms	Neoplastic Process	14	0	0.3	no reported evidence		1	0	2000.0	2000.0
EPO	2056	Poisoning	C0032343	group	Substance-Related Disorders	Injury or Poisoning	16	0	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Cardiomyopathies, Primary	C0033141	group	Cardiovascular Diseases	Disease or Syndrome	91	0	0.3	no reported evidence		4	0	2006.0	2008.0
EPO	2056	Pulmonary Embolism	C0034065	disease	Cardiovascular Diseases; Respiratory Tract Diseases	Disease or Syndrome	77	20	0.3	no reported evidence		1	0	2003.0	2003.0
EPO	2056	Sarcoma, Engelbreth-Holm-Swarm	C0036214	disease	Neoplasms	Experimental Model of Disease; Neoplastic Process	2	0	0.3	no reported evidence		1	0	1998.0	1998.0
EPO	2056	Sarcoma, Experimental	C0036216	disease	Neoplasms	Experimental Model of Disease; Neoplastic Process	1	0	0.3	no reported evidence		1	0	1998.0	1998.0
EPO	2056	Sarcoma, Jensen	C0036219	disease	Neoplasms	Experimental Model of Disease; Neoplastic Process	1	0	0.3	no reported evidence		1	0	1998.0	1998.0
EPO	2056	Myocardial Diseases, Secondary	C0036529	group	Cardiovascular Diseases	Disease or Syndrome	88	0	0.3	no reported evidence		4	0	2006.0	2008.0
EPO	2056	Shock, Cardiogenic	C0036980	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	3	0	0.3	no reported evidence		1	0	2010.0	2010.0
EPO	2056	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Gastric ulcer	C0038358	disease	Digestive System Diseases	Disease or Syndrome	94	7	0.3	no reported evidence		1	0	2010.0	2010.0
EPO	2056	Thrombocytopenia	C0040034	phenotype	Hemic and Lymphatic Diseases	Disease or Syndrome	340	34	0.3	no reported evidence		1	0	1994.0	1994.0
EPO	2056	Thrombosis	C0040053	phenotype	Cardiovascular Diseases	Pathologic Function	97	0	0.3	no reported evidence		2	0	2004.0	2015.0
EPO	2056	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.3	no reported evidence		1	0	2015.0	2015.0
EPO	2056	Venous Thrombosis	C0042487	phenotype	Cardiovascular Diseases	Pathologic Function	89	218	0.3	no reported evidence		2	0	2003.0	2007.0
EPO	2056	Ventricular Fibrillation	C0042510	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	34	5	0.3	no reported evidence		1	0	2008.0	2008.0
EPO	2056	Tachycardia, Ventricular	C0042514	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	50	12	0.3	no reported evidence		1	0	2008.0	2008.0
EPO	2056	Thalassemia Minor	C0085578	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	14	1	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Injuries, Acute Brain	C0085742	group	Nervous System Diseases; Wounds and Injuries	Injury or Poisoning	69	0	0.3	no reported evidence		1	0	2011.0	2011.0
EPO	2056	Lassitude	C0086525	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	4	0	0.3	no reported evidence		1	0	2008.0	2008.0
EPO	2056	Thrombus	C0087086	phenotype	Cardiovascular Diseases	Pathologic Function	45	0	0.3	no reported evidence		2	0	2004.0	2015.0
EPO	2056	Deep Vein Thrombosis	C0149871	disease	Cardiovascular Diseases	Disease or Syndrome	109	252	0.3	no reported evidence		2	0	2003.0	2007.0
EPO	2056	Thyroid Gland Follicular Adenoma	C0151468	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	133	4	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Polyneuropathy	C0152025	disease	Nervous System Diseases	Disease or Syndrome	94	8	0.3	no reported evidence		1	0	2007.0	2007.0
EPO	2056	Microangiopathic hemolytic anemia	C0221021	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		3	0	2000.0	2010.0
EPO	2056	Congenital diaphragmatic hernia	C0235833	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	94	10	0.3	no reported evidence		1	0	2017.0	2017.0
EPO	2056	Tumoral calcinosis	C0263628	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	43	3	0.3	no reported evidence		1	0	2002.0	2002.0
EPO	2056	Congenital hernia of foramen of Morgagni	C0265699	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	17	0	0.3	no reported evidence		1	0	2017.0	2017.0
EPO	2056	Congenital hernia of foramen of Bochdalek	C0265700	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	17	0	0.3	no reported evidence		1	0	2017.0	2017.0
EPO	2056	Brain Injuries	C0270611	group	Nervous System Diseases; Wounds and Injuries	Injury or Poisoning	69	0	0.3	no reported evidence		1	0	2011.0	2011.0
EPO	2056	Degenerative Diseases, Central Nervous System	C0270715	group	Nervous System Diseases	Disease or Syndrome	41	0	0.3	no reported evidence		1	0	2005.0	2005.0
EPO	2056	Petit mal status	C0270823	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	75	0	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Polyneuropathy, Motor	C0271683	disease	Nervous System Diseases	Disease or Syndrome	15	0	0.3	no reported evidence		1	0	2007.0	2007.0
EPO	2056	Brain Lacerations	C0272945	disease	Nervous System Diseases; Wounds and Injuries	Injury or Poisoning	69	0	0.3	no reported evidence		1	0	2011.0	2011.0
EPO	2056	Grand Mal Status Epilepticus	C0311335	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Complex Partial Status Epilepticus	C0393734	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Polyneuropathy, Critical Illness	C0393851	disease	Nervous System Diseases	Disease or Syndrome	3	0	0.3	no reported evidence		1	0	2007.0	2007.0
EPO	2056	Brain Injuries, Focal	C0452047	group	Nervous System Diseases; Wounds and Injuries	Injury or Poisoning	69	0	0.3	no reported evidence		1	0	2011.0	2011.0
EPO	2056	Microcalcification	C0521174	phenotype	Nutritional and Metabolic Diseases	Pathologic Function	40	0	0.3	no reported evidence		1	0	2002.0	2002.0
EPO	2056	Pulmonary Thromboembolisms	C0524702	disease	Cardiovascular Diseases; Respiratory Tract Diseases	Disease or Syndrome	16	0	0.3	no reported evidence		1	0	2003.0	2003.0
EPO	2056	Thyroid carcinoma	C0549473	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	720	81	0.3	no reported evidence		1	0	2006.0	2006.0
EPO	2056	Polyneuropathy, Familial	C0751448	disease	Nervous System Diseases	Disease or Syndrome	5	0	0.3	no reported evidence		1	0	2007.0	2007.0
EPO	2056	Acquired Polyneuropathy	C0751449	disease	Nervous System Diseases	Disease or Syndrome	3	0	0.3	no reported evidence		1	0	2007.0	2007.0
EPO	2056	Status Epilepticus, Subclinical	C0751522	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Non-Convulsive Status Epilepticus	C0751523	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Simple Partial Status Epilepticus	C0751524	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		2	0	2006.0	2007.0
EPO	2056	Degenerative Diseases, Spinal Cord	C0751733	disease	Nervous System Diseases	Disease or Syndrome	39	0	0.3	no reported evidence		1	0	2005.0	2005.0
EPO	2056	Cardiomyopathies	C0878544	group	Cardiovascular Diseases	Disease or Syndrome	479	108	0.3	no reported evidence		4	0	2006.0	2008.0
EPO	2056	Weight decreased	C1262477	phenotype	Pathological Conditions, Signs and Symptoms	Finding	160	0	0.3	no reported evidence		1	0	1994.0	1994.0
