Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
NTF3	4908	Nerve Degeneration	C0027746	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	144	5	0.3	no reported evidence		2	0	1997.0	1997.0
NTF3	4908	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	Petit mal status	C0270823	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	75	0	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	Symmetric Diabetic Proximal Motor Neuropathy	C0271673	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Asymmetric Diabetic Proximal Motor Neuropathy	C0271674	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Diabetic Mononeuropathy	C0271678	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Diabetic Polyneuropathies	C0271680	group	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	21	4	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Diabetic Amyotrophy	C0271685	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Diabetic Autonomic Neuropathy	C0271686	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Grand Mal Status Epilepticus	C0311335	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	Complex Partial Status Epilepticus	C0393734	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	Diabetic Asymmetric Polyneuropathy	C0393835	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Down Syndrome, Partial Trisomy 21	C0432416	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2006.0	2006.0
NTF3	4908	Trisomy 21, Meiotic Nondisjunction	C0432417	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2006.0	2006.0
NTF3	4908	Allodynia	C0458247	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	83	0	0.3	no reported evidence		1	0	2005.0	2005.0
NTF3	4908	Diabetic Neuralgia	C0751074	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	17	0	0.3	no reported evidence		1	0	2002.0	2002.0
NTF3	4908	Trisomy 21, Mitotic Nondisjunction	C0751081	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	14	0	0.3	no reported evidence		1	0	2006.0	2006.0
NTF3	4908	Cryptogenic Tonic-Clonic Epilepsy	C0751117	disease	Nervous System Diseases	Disease or Syndrome	10	0	0.3	no reported evidence		1	0	2006.0	2006.0
NTF3	4908	Epilepsy, Tonic-Clonic, Familial	C0751118	disease	Nervous System Diseases	Disease or Syndrome	10	0	0.3	no reported evidence		1	0	2006.0	2006.0
NTF3	4908	Epilepsy, Tonic-Clonic, Symptomatic	C0751119	disease	Nervous System Diseases	Disease or Syndrome	10	0	0.3	no reported evidence		1	0	2006.0	2006.0
NTF3	4908	Hyperalgesia, Primary	C0751211	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	84	0	0.3	no reported evidence		1	0	2005.0	2005.0
NTF3	4908	Hyperalgesia, Secondary	C0751212	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	83	0	0.3	no reported evidence		1	0	2005.0	2005.0
NTF3	4908	Tactile Allodynia	C0751213	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	88	0	0.3	no reported evidence		1	0	2005.0	2005.0
NTF3	4908	Hyperalgesia, Thermal	C0751214	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	108	0	0.3	no reported evidence		1	0	2005.0	2005.0
NTF3	4908	Status Epilepticus, Subclinical	C0751522	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	Non-Convulsive Status Epilepticus	C0751523	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	Simple Partial Status Epilepticus	C0751524	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	0	0.3	no reported evidence		1	0	1996.0	1996.0
NTF3	4908	hearing impairment	C1384666	phenotype	Nervous System Diseases; Otorhinolaryngologic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	293	1	0.3	no reported evidence		1	0	2010.0	2010.0
NTF3	4908	Mechanical Allodynia	C2936719	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	107	3	0.3	no reported evidence		1	0	2005.0	2005.0
OPRD1	4985	Drug habituation	C0013170	phenotype	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	137	7	0.3	no reported evidence		2	0	2008.0	2010.0
OPRD1	4985	Drug Use Disorders	C0013222	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	118	0	0.3	no reported evidence		2	0	2008.0	2010.0
OPRD1	4985	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Hypotension, Orthostatic	C0020651	phenotype	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	25	1	0.3	no reported evidence		1	0	1985.0	1985.0
OPRD1	4985	Organic Mental Disorders, Substance-Induced	C0029231	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	115	0	0.3	no reported evidence		2	0	2008.0	2010.0
OPRD1	4985	Substance Use Disorders	C0038586	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	142	10	0.3	no reported evidence		2	0	2008.0	2010.0
OPRD1	4985	Substance Withdrawal Syndrome	C0038587	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	57	0	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Drug Withdrawal Symptoms	C0086189	phenotype	Mental Disorders; Substance-Related Disorders	Sign or Symptom	53	0	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Epilepsy, Cryptogenic	C0086237	disease	Nervous System Diseases	Disease or Syndrome	62	1	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Withdrawal Symptoms	C0087169	phenotype	Mental Disorders; Substance-Related Disorders	Sign or Symptom	72	9	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Aura	C0236018	phenotype	Nervous System Diseases	Finding	60	0	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Substance-Related Disorders	C0236969	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	122	2	0.3	no reported evidence		2	0	2008.0	2010.0
OPRD1	4985	Substance abuse problem	C0740858	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	154	10	0.3	no reported evidence		2	0	2008.0	2010.0
OPRD1	4985	Awakening Epilepsy	C0751111	disease	Nervous System Diseases	Disease or Syndrome	60	0	0.3	no reported evidence		1	0	1986.0	1986.0
OPRD1	4985	Prescription Drug Abuse	C4316881	phenotype	Mental Disorders; Substance-Related Disorders	Finding	115	0	0.3	no reported evidence		2	0	2008.0	2010.0
HTRA1	5654	Cerebrovascular Disorders	C0007820	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	177	19	0.3	limited		0	0		
HTRA1	5654	Leukodystrophy	C0023520	disease		Disease or Syndrome	203	6	0.3	strong		0	0		
HTRA1	5654	Neurofibrosarcoma	C0206729	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	16	1	0.3	no reported evidence		0	0		
HTRA1	5654	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.3	no reported evidence		1	0	2017.0	2017.0
HTRA1	5654	CADASIL Syndrome	C0751587	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	18	23	0.3	no reported evidence		0	0		
HTRA1	5654	Malignant Peripheral Nerve Sheath Tumor	C0751690	disease	Neoplasms	Neoplastic Process	187	1	0.3	no reported evidence		0	0		
HTRA1	5654	CADASILM	C1449626	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		0	0		
PDPN	10630	Peritoneal Neoplasms	C0031149	group	Digestive System Diseases; Neoplasms	Neoplastic Process	12	0	0.3	no reported evidence		1	0	2013.0	2013.0
PDPN	10630	Malignant mesothelioma	C0345967	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	334	2	0.3	no reported evidence		1	0	2013.0	2013.0
PDPN	10630	Peritoneal Surface Malignancy	C4318618	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	13	0	0.3	no reported evidence		1	0	2013.0	2013.0
ARMS2	387715	MACULAR DEGENERATION, AGE-RELATED, 8	C3151070	disease		Disease or Syndrome	1	0	0.3	no reported evidence		0	0		
ESR2	2100	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.25	no reported evidence	1.0	6	3	2001.0	2013.0
ESR2	2100	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.25	no reported evidence	1.0	6	0	2002.0	2010.0
ESR2	2100	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.24	no reported evidence	1.0	5	2	2011.0	2016.0
ARNTL	406	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.23	no reported evidence	1.0	3	0	2009.0	2017.0
ESR2	2100	Anxiety Disorders	C0003469	group	Mental Disorders	Mental or Behavioral Dysfunction	395	79	0.23	no reported evidence	1.0	5	0	2012.0	2015.0
CRHR1	1394	Irritable Bowel Syndrome	C0022104	disease	Digestive System Diseases	Disease or Syndrome	166	36	0.22	no reported evidence	1.0	3	2	2010.0	2016.0
ESR2	2100	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.22	no reported evidence	1.0	2	0	2008.0	2017.0
ESR2	2100	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.22	no reported evidence	1.0	3	0	2003.0	2011.0
SERPINA3	12	Diabetic Retinopathy	C0011884	disease	Cardiovascular Diseases; Endocrine System Diseases; Eye Diseases	Disease or Syndrome	246	115	0.21	no reported evidence	1.0	2	0	2009.0	2013.0
CRHR1	1394	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.21	no reported evidence	1.0	2	0	2000.0	2008.0
SERPINA3	12	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.2	no reported evidence		1	0	2009.0	2009.0
SERPINA3	12	Liver Cirrhosis, Experimental	C0023893	disease	Digestive System Diseases	Experimental Model of Disease	800	0	0.2	no reported evidence		2	0	2005.0	2015.0
SERPINA3	12	Retinal Diseases	C0035309	group	Eye Diseases	Disease or Syndrome	354	35	0.2	no reported evidence		1	0	2009.0	2009.0
SERPINA3	12	AMYOTROPHIC LATERAL SCLEROSIS 1	C1862939	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	93	85	0.2	no reported evidence		1	0	2002.0	2002.0
SERPINA3	12	Amyotrophic Lateral Sclerosis, Sporadic	C1862941	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	135	92	0.2	no reported evidence		1	0	2002.0	2002.0
ARNTL	406	Cholestasis	C0008370	disease	Digestive System Diseases	Disease or Syndrome	314	5	0.2	no reported evidence		1	0	2011.0	2011.0
CRHR1	1394	Colonic Diseases, Functional	C0009374	group	Digestive System Diseases	Disease or Syndrome	2	0	0.2	no reported evidence		1	0	2010.0	2010.0
CRHR1	1394	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.2	no reported evidence		1	0	2010.0	2010.0
CRHR1	1394	Thromboangiitis Obliterans	C0040021	disease	Cardiovascular Diseases	Disease or Syndrome	48	2	0.2	no reported evidence		1	0	2009.0	2009.0
ESR2	2100	Brain Ischemia	C0007786	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	263	4	0.2	no reported evidence		1	0	1999.0	1999.0
ESR2	2100	Transient Ischemic Attack	C0007787	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	190	0	0.2	no reported evidence		1	0	2013.0	2013.0
ESR2	2100	Cystitis	C0010692	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	55	0	0.2	no reported evidence		1	0	2007.0	2007.0
ESR2	2100	Pulmonary Hypertension	C0020542	phenotype	Respiratory Tract Diseases	Pathologic Function	150	2	0.2	no reported evidence		1	0	2011.0	2011.0
ESR2	2100	Other specified peritonitis	C0029823	disease		Disease or Syndrome	8	0	0.2	no reported evidence		1	0	2013.0	2013.0
ESR2	2100	Carcinoma in situ of prostate	C0154088	disease		Neoplastic Process	8	0	0.2	no reported evidence		1	0	2012.0	2012.0
ESR2	2100	Other anxiety states	C0154455	disease		Mental or Behavioral Dysfunction	15	0	0.2	no reported evidence		2	0	2014.0	2014.0
ESR2	2100	Other specified transient cerebral ischemias	C0155728	disease		Disease or Syndrome	154	0	0.2	no reported evidence		1	0	2013.0	2013.0
ESR2	2100	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.2	no reported evidence	0.959183673469388	49	5	2001.0	2016.0
IL6R	3570	Fever	C0015967	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	172	2	0.2	no reported evidence		1	0	2015.0	2015.0
IL6R	3570	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.2	no reported evidence		1	0	2007.0	2007.0
IL6R	3570	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.2	no reported evidence		1	0	2007.0	2007.0
IL6R	3570	Heat Stroke	C0018843	disease	Wounds and Injuries	Injury or Poisoning	17	0	0.2	no reported evidence		1	0	2014.0	2014.0
IL6R	3570	Orchitis	C0029191	disease	Endocrine System Diseases; Male Urogenital Diseases	Disease or Syndrome	23	0	0.2	no reported evidence		1	0	2006.0	2006.0
IL6R	3570	Reperfusion Injury	C0035126	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Injury or Poisoning	109	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Sciatic Neuropathy	C0149940	disease	Nervous System Diseases	Disease or Syndrome	94	0	0.2	no reported evidence		1	0	2010.0	2010.0
IL6R	3570	Middle Cerebral Artery Syndrome	C0238281	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Visual seizure	C0270824	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	206	0	0.2	no reported evidence		1	0	2003.0	2003.0
IL6R	3570	Middle Cerebral Artery Thrombosis	C0740376	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Middle Cerebral Artery Occlusion	C0740391	phenotype	Cardiovascular Diseases; Nervous System Diseases	Acquired Abnormality	134	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Infarction, Middle Cerebral Artery	C0740392	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	118	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Middle Cerebral Artery Embolus	C0751845	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Left Middle Cerebral Artery Infarction	C0751846	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Embolic Infarction, Middle Cerebral Artery	C0751847	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Thrombotic Infarction, Middle Cerebral Artery	C0751848	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL6R	3570	Right Middle Cerebral Artery Infarction	C0751849	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.2	no reported evidence		1	0	2012.0	2012.0
NTF3	4908	Foramen Ovale, Patent	C0016522	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	32	2	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Atrial Septal Defects	C0018817	group	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	164	18	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Tetralogy of Fallot	C0039685	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	124	37	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Partial atrioventricular canal	C0344735	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	8	0	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Coronary sinus defect	C1409792	disease		Congenital Abnormality	4	0	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	ATRIAL SEPTAL DEFECT 1	C1862389	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	5	1	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	ASD I	C1862391	disease		Disease or Syndrome	2	0	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Atrial Septal Defect, Secundum Type	C1862392	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	2	0	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	ASD II	C1862393	disease		Disease or Syndrome	2	0	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Patent or persistent ostium secundum defect (type II)	C2910126	disease		Disease or Syndrome	4	0	0.2	no reported evidence		5	0	1994.0	2009.0
NTF3	4908	Patent or persistent sinus venosus defect	C2910127	disease		Disease or Syndrome	4	0	0.2	no reported evidence		5	0	1994.0	2009.0
OPRD1	4985	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.2	no reported evidence		2	0	2003.0	2004.0
HTRA1	5654	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.2	no reported evidence	0.9466667	88	13	2006.0	2018.0
PDPN	10630	Pneumonia, Bacterial	C0004626	group	Bacterial Infections and Mycoses; Respiratory Tract Diseases	Disease or Syndrome	39	2	0.2	no reported evidence		1	0	1995.0	1995.0
PDPN	10630	Nephrosis	C0027720	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	49	0	0.2	no reported evidence		1	0	1997.0	1997.0
