Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
KANSL1	284058	Mental deficiency	C0917816	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	1031	0	0.4	no reported evidence		2	0	2012	2012
BIN1	274	Centronuclear myopathy	C0175709	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	27	3	0.39	no reported evidence	1	9	0	2007	2015
BDNF	627	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.39	no reported evidence	0.888888888888889	10	2	2007	2016
COMT	1312	Temporomandibular Joint Disorders	C0039494	group	Musculoskeletal Diseases; Stomatognathic Diseases	Disease or Syndrome	24	11	0.39	no reported evidence	1	9	3	2007	2015
ACE	1636	Renal Insufficiency	C1565489	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	262	12	0.39	no reported evidence	0.555555555555556	10	1	1997	2007
HMOX1	3162	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.39	no reported evidence	1	10	0	2006	2014
COMT	1312	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.38	no reported evidence		10	0	1998	2008
HMOX1	3162	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.38	no reported evidence	1	9	0	2006	2014
PSEN1	5663	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.38	no reported evidence	1	9	4	2002	2014
TREM2	54209	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.38	no reported evidence	1	10	4	2003	2017
TREM2	54209	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.38	no reported evidence	1	8	4	2008	2016
BDNF	627	nervous system disorder	C0027765	group	Nervous System Diseases	Disease or Syndrome	435	13	0.37	no reported evidence	1	8	0	2011	2016
BDNF	627	Nicotine Dependence	C0028043	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	123	120	0.37	no reported evidence	0.857142857142857	8	5	2006	2015
BDNF	627	Autism Spectrum Disorders	C1510586	disease	Mental Disorders	Mental or Behavioral Dysfunction	571	436	0.37	no reported evidence	1	8	2	2010	2018
ACE	1636	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.37	no reported evidence	1	8	0	2003	2016
HMOX1	3162	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.37	no reported evidence	1	8	0	2003	2009
HMOX1	3162	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.37	no reported evidence	1	9	0	2005	2015
IRF5	3663	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.37	no reported evidence	1	8	0	2008	2016
COMT	1312	22q11 Deletion Syndrome	C2936346	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Hemic and Lymphatic Diseases; Musculoskeletal Diseases	Disease or Syndrome	21	2	0.36	no reported evidence	1	6	1	2001	2011
ACE	1636	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.36	no reported evidence	1	6	0	2005	2012
ACE	1636	Coronary Restenosis	C0948480	disease	Cardiovascular Diseases	Disease or Syndrome	16	1	0.36	no reported evidence	1	7	0	1997	2016
HMOX1	3162	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.36	no reported evidence	1	6	0	2004	2018
ABCA1	19	Hypercholesterolemia	C0020443	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	239	63	0.35	no reported evidence	1	6	0	2002	2018
ABCA1	19	Hypercholesterolemia, Familial	C0020445	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	153	1189	0.35	no reported evidence	1	6	1	2003	2012
BDNF	627	Cerebral Ischemia	C0917798	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	274	2	0.35	no reported evidence	1	6	0	2004	2013
COMT	1312	Affective Disorders, Psychotic	C0001723	group	Mental Disorders	Mental or Behavioral Dysfunction	16	7	0.35	no reported evidence	1	5	1	2007	2011
COMT	1312	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.35	no reported evidence	1	6	2	2006	2015
ACE	1636	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.35	no reported evidence	1	8	0	1999	2015
PTK2B	2185	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.35	no reported evidence	1	5	0	2002	2009
HMOX1	3162	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.35	no reported evidence		7	0	2003	2013
HMOX1	3162	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.35	no reported evidence	1	8	0	2000	2015
PSEN1	5663	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.35	no reported evidence	1	6	1	1999	2016
ABCA1	19	Hyperlipoproteinemia Type IIa	C0745103	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	152	182	0.34	no reported evidence	1	5	1	2004	2012
BDNF	627	Heroin Dependence	C0019337	disease	Substance-Related Disorders	Mental or Behavioral Dysfunction	61	52	0.34	no reported evidence	1	5	1	2008	2018
BDNF	627	Melancholia	C0025193	disease	Mental Disorders	Mental or Behavioral Dysfunction	41	6	0.34	no reported evidence	1	6	3	2006	2014
BDNF	627	WAGR Syndrome	C0206115	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Eye Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms; Nervous System Diseases	Disease or Syndrome	9	1	0.34	no reported evidence	1	4	0	1995	2014
BDNF	627	Manic	C0338831	disease	Mental Disorders	Mental or Behavioral Dysfunction	92	6	0.34	no reported evidence	0.75	6	2	2005	2016
ACE	1636	Glycogen Storage Disease Type V	C0017924	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	14	56	0.34	no reported evidence	1	4	0	2003	2008
ACE	1636	Pre-Eclampsia	C0032914	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	151	2	0.34	no reported evidence		5	0	2003	2008
ACE	1636	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.34	no reported evidence	0.75	5	0	2004	2014
HMOX1	3162	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.34	no reported evidence	1	4	0	2008	2011
HMOX1	3162	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.34	no reported evidence	1	7	0	2008	2017
PSEN2	5664	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.34	no reported evidence	1	4	2	2004	2013
PSEN2	5664	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.34	no reported evidence	1	7	1	1997	2016
BDNF	627	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.33	no reported evidence		4	0	2003	2011
BDNF	627	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.33	no reported evidence	1	4	2	2006	2014
COMT	1312	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.33	no reported evidence	1	4	1	2008	2016
COMT	1312	Manic	C0338831	disease	Mental Disorders	Mental or Behavioral Dysfunction	92	6	0.33	no reported evidence	1	4	2	2002	2012
ACE	1636	Nodular glomerulosclerosis	C0017667	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	52	0	0.33	no reported evidence	1	6	0	1994	2017
ACE	1636	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.33	no reported evidence	1	3	0	2007	2017
ACE	1636	Chronic schizophrenia	C0221765	disease		Mental or Behavioral Dysfunction	48	9	0.33	no reported evidence	1	3	0	2001	2014
HMOX1	3162	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.33	no reported evidence	0.6666667	6	0	2006	2011
HMOX1	3162	Pneumonia	C0032285	disease	Respiratory Tract Diseases	Disease or Syndrome	496	14	0.33	no reported evidence	1	3	0	2003	2008
HMOX1	3162	Pulmonary Emphysema	C0034067	disease	Respiratory Tract Diseases	Disease or Syndrome	224	17	0.33	no reported evidence	1	3	0	2000	2009
BDNF	627	Depression, Bipolar	C0005587	disease	Mental Disorders	Mental or Behavioral Dysfunction	60	1	0.32	no reported evidence	1	4	0	2005	2018
BDNF	627	Brain Ischemia	C0007786	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	263	4	0.32	no reported evidence	1	3	2	2003	2014
BDNF	627	Obesity, Morbid	C0028756	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	112	29	0.32	no reported evidence	1	3	0	2005	2011
BDNF	627	Schizoaffective Disorder	C0036337	disease	Mental Disorders	Mental or Behavioral Dysfunction	108	86	0.32	no reported evidence	1	3	2	2005	2016
COMT	1312	Autistic Disorder	C0004352	group	Mental Disorders	Mental or Behavioral Dysfunction	676	237	0.32	no reported evidence	1	3	0	2001	2011
COMT	1312	Dysphoric mood	C0233477	disease		Mental or Behavioral Dysfunction	9	1	0.32	no reported evidence	1	2	0	2005	2007
COMT	1312	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.32	no reported evidence	1	2	0	1991	2004
COMT	1312	Cannabis use	C3160814	disease		Mental or Behavioral Dysfunction	9	9	0.32	no reported evidence	1	4	1	2014	2018
ACE	1636	Alcoholic Intoxication, Chronic	C0001973	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	423	323	0.32	no reported evidence	1	3	0	2005	2013
ACE	1636	Hypercholesterolemia, Familial	C0020445	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	153	1189	0.32	no reported evidence	1	2	0	1997	1998
ACE	1636	Pulmonary Hypertension	C0020542	phenotype	Respiratory Tract Diseases	Pathologic Function	150	2	0.32	no reported evidence		3	0	2003	2004
ACE	1636	Male infertility	C0021364	disease	Male Urogenital Diseases	Disease or Syndrome	262	72	0.32	no reported evidence	1	3	0	1996	2002
ACE	1636	Meningococcal Infections	C0025303	group	Bacterial Infections and Mycoses	Disease or Syndrome	66	23	0.32	no reported evidence	1	2	0	2002	2009
ACE	1636	Stomach Neoplasms	C0038356	group	Digestive System Diseases; Neoplasms	Neoplastic Process	834	23	0.32	no reported evidence		3	0	2005	2010
ACE	1636	Depressive Symptoms	C0086132	phenotype	Behavior and Behavior Mechanisms	Sign or Symptom	146	62	0.32	no reported evidence	1	2	1	1995	2015
ACE	1636	Severe Acute Respiratory Syndrome	C1175175	disease	Respiratory Tract Diseases; Virus Diseases	Disease or Syndrome	84	1	0.32	no reported evidence	0.5	3	0	2004	2007
HMOX1	3162	Hepatitis	C0019158	disease	Digestive System Diseases	Disease or Syndrome	316	7	0.32	no reported evidence	1	3	0	2003	2017
HMOX1	3162	Kidney Failure, Chronic	C0022661	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	436	101	0.32	no reported evidence	1	3	0	2012	2016
HMOX1	3162	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.32	no reported evidence	1	2	0	2012	2018
HMOX1	3162	Stomach Neoplasms	C0038356	group	Digestive System Diseases; Neoplasms	Neoplastic Process	834	23	0.32	no reported evidence		3	0	2004	2012
HMOX1	3162	Myocardial Ischemia	C0151744	disease	Cardiovascular Diseases	Disease or Syndrome	447	44	0.32	no reported evidence	1	3	0	2004	2005
HMOX1	3162	Intravascular hemolysis	C0235574	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	13	0	0.32	no reported evidence	1	3	0	2009	2015
HMOX1	3162	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.32	no reported evidence		3	0	2006	2007
HMOX1	3162	Pneumonitis	C3714636	disease	Respiratory Tract Diseases	Disease or Syndrome	338	4	0.32	no reported evidence	1	3	0	2003	2008
PSEN1	5663	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.32	no reported evidence	1	5	0	2001	2012
PSEN1	5663	Cardiomyopathy, Familial Idiopathic	C1449563	disease	Cardiovascular Diseases	Disease or Syndrome	387	121	0.32	no reported evidence	1	2	2	2007	2012
PSEN2	5664	Bipolar Disorder	C0005586	disease	Mental Disorders	Mental or Behavioral Dysfunction	836	665	0.32	no reported evidence	1	2	0	2004	2010
SNCA	6622	Gaucher Disease	C0017205	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	89	31	0.32	no reported evidence	1	2	0	2010	2018
SORL1	6653	Alzheimer Disease, Early Onset	C0750901	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	115	55	0.32	no reported evidence	1	2	0	2009	2013
TREM2	54209	Alzheimer Disease, Early Onset	C0750901	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	115	55	0.32	no reported evidence	1	4	1	2013	2017
ABCA1	19	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.31	no reported evidence	1	1	1	2014	2014
BIN1	274	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.31	no reported evidence	0	2	0	2011	2014
BIN1	274	Familial Alzheimer Disease (FAD)	C0276496	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	187	62	0.31	no reported evidence	0	2	0	2011	2014
BIN1	274	X-linked centronuclear myopathy	C0410203	disease	Musculoskeletal Diseases; Nervous System Diseases	Congenital Abnormality	23	143	0.31	no reported evidence	1	2	0	2007	2009
BIN1	274	Congenital Structural Myopathy	C0752282	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	18	1	0.31	no reported evidence		1	0	2007	2007
BDNF	627	Tobacco Use Disorder	C0040336	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	17	0	0.31	no reported evidence		2	0	2006	2007
BDNF	627	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.31	no reported evidence	0.666666666666667	3	2	2003	2015
BDNF	627	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.31	no reported evidence	1	2	1	2001	2007
BDNF	627	Cocaine Dependence	C0600427	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	156	28	0.31	no reported evidence	1	8	0	2004	2018
BDNF	627	Epileptic Seizures	C4317109	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	102	0	0.31	no reported evidence	1	4	0	1997	2018
COMT	1312	Behavior Disorders	C0004930	group	Mental Disorders	Mental or Behavioral Dysfunction	43	39	0.31	no reported evidence	1	2	0	2004	2007
COMT	1312	Pheochromocytoma	C0031511	disease	Neoplasms	Neoplastic Process	279	125	0.31	no reported evidence	1	1	0	2012	2012
COMT	1312	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.31	no reported evidence	1	2	1	1999	2015
COMT	1312	Depressive Syndrome	C0086133	disease	Mental Disorders	Mental or Behavioral Dysfunction	42	2	0.31	no reported evidence	1	1	0	1983	1983
COMT	1312	Anhedonia	C0178417	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	31	4	0.31	no reported evidence	1	1	1	2009	2009
ACE	1636	Albuminuria	C0001925	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Pathological Conditions, Signs and Symptoms	Finding	32	1	0.31	no reported evidence		2	0	2006	2013
ACE	1636	Cardiac Arrhythmia	C0003811	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Finding	131	29	0.31	no reported evidence		2	0	2004	2004
ACE	1636	Autistic Disorder	C0004352	group	Mental Disorders	Mental or Behavioral Dysfunction	676	237	0.31	no reported evidence	1	1	2	2016	2016
ACE	1636	Drug Allergy	C0013182	phenotype	Immune System Diseases; Substance-Related Disorders	Pathologic Function	41	0	0.31	no reported evidence	1	2	0	2009	2009
ACE	1636	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.31	no reported evidence		2	0	2008	2011
ACE	1636	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.31	no reported evidence		1	0	2007	2007
ACE	1636	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.31	no reported evidence	1	2	0	1998	2011
ACE	1636	Gaucher Disease, Type 1	C1961835	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	14	117	0.31	no reported evidence	1	1	1	2003	2003
ACE	1636	Beryllium Disease	C2350873	disease	Occupational Diseases; Respiratory Tract Diseases	Disease or Syndrome	12	0	0.31	no reported evidence	1	1	0	1999	1999
